Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Natuzzi ADR, NTZ,1.62,1.67,1.58,1.6,0.02,1.27,4102,3.3,1.45,0,0,0,0, NYSE
Pacific Coast Oil Trust, ROYT,2.37,2.45,2.23,2.4,0.03,1.27,216760,2.75,1.36,0.2,8.18,28.95,23.71, NYSE
Voya Financial, VOYA,51.7,53.06,51.7,52.57,0.66,1.27,2155790,54.87,33.53,0.04,0.08,0,6.27, NYSE
Eagle Bancorp, EGBN,62.75,63.8,62.4,63.8,0.8,1.27,107502,69.8,46.2,0,0,21.85,10.19, NASDAQ Capital
Mexco Energy, MXC,3.99,4.05,3.97,3.98,0.05,1.27,13189,7.18,3.13,0,0,0,1.27, NYSE American
Juniper Pharmaceuticals, JNP,8,8.75,7.9,8,0.1,1.27,118521,8.75,3.65,0,0,13.56,64.95, NASDAQ Global
Principal Financial Group, PFG,67.34,68.6,67.34,68.46,0.86,1.27,1807703,75.58,56.12,1.96,2.86,11.22,-2.98, NASDAQ Global
Ruth's Hospitality Group, RUTH,23.7,24.1,23.45,24,0.3,1.27,246486,24.15,16.65,0.36,1.5,25.26,10.85, NASDAQ Global
Imax, IMAX,19.85,20.45,19.6,20.1,0.25,1.26,776612,34.6,17.57,0,0,220.64,-13.17, NYSE
Newfield Exploration, NFX,31.75,32.28,31.6,32.06,0.4,1.26,2177924,43.74,24.41,0,0,18.48,1.68, NYSE
Veritex Holdings, VBTX,29.01,29.2,28.65,28.87,0.36,1.26,238896,29.43,23.84,0,0,33.18,4.64, NASDAQ Global
F.N.B., FNB,14.3,14.54,14.18,14.53,0.18,1.25,1703018,16.33,12.02,0.48,3.3,23.82,5.14, NYSE
Fomento Economico Mexicano ADR, FMX,97.47,99.89,97.21,98.76,1.22,1.25,255744,103.82,76.33,1.35,1.37,13.81,5.18, NYSE
Travelport Worldwide, TVPT,13.6,13.91,13.55,13.78,0.17,1.25,1592856,16.17,11.38,0.3,2.18,19.14,5.43, NYSE
Adtran, ADTN,16,16.45,16,16.2,0.2,1.25,1119767,25.1,15.85,0.36,2.22,32.4,-16.28, NASDAQ Global
Alphatec Holdings, ATEC,3.2,3.3,3.2,3.24,0.04,1.25,39037,5.8,1.58,0,0,0,21.8, NASDAQ Global
Chemical Financial, CHFC,58.41,59.18,57.9,59.14,0.73,1.25,261806,59.83,43.61,1.12,1.89,28.45,10.6, NASDAQ Global
MongoDB, MDB,26.74,27.8,26.65,27.45,0.34,1.25,149022,34,24.62,0,0,0,-7.51, NASDAQ Global
Natera, NTRA,10.29,10.8,10.29,10.54,0.13,1.25,86614,14.76,7.35,0,0,0,17.24, NASDAQ Global
Partner Communications ADR, PTNR,5.63,5.67,5.63,5.67,0.07,1.25,785,6.6,4.6,1.04,18.31,25.12,-7.83, NASDAQ Global
Virtus Investment Partners, VRTS,127.05,129.6,127.05,129.6,1.6,1.25,54554,134.65,97.6,1.8,1.39,25.3,12.65, NASDAQ Global
Ally Financial, ALLY,29.69,30.35,29.64,30.14,0.37,1.24,4241806,31.29,18.11,0.52,1.73,14.7,3.36, NYSE
Evercore Cl A, EVR,100.6,103.05,99.65,101.8,1.25,1.24,762988,103.05,66.8,1.6,1.57,37.56,13.11, NYSE
Houlihan Lokey Cl A, HLI,47.58,48.33,46.69,48.29,0.59,1.24,321347,52.81,29.51,0.8,1.66,19.09,6.3, NYSE
Southern Copper, SCCO,48.3,49.37,48.27,49.15,0.6,1.24,647440,50.9,32.63,1.2,2.44,31.92,3.58, NYSE
Parke Bancorp, PKBK,20.25,20.9,20.2,20.4,0.25,1.24,3151,23,17.88,0.48,2.35,17.35,-0.73, NASDAQ Capital
Simulations Plus, SLP,16.1,16.55,15.94,16.35,0.2,1.24,25905,17.45,9.45,0.24,1.47,51.74,1.55, NASDAQ Capital
Capital Product Partners, CPLP,3.21,3.3,3.2,3.27,0.04,1.24,533202,4,3.1,0.32,9.79,12.1,-2.68, NASDAQ Global
Hasbro, HAS,94.34,96.3,93.46,95.74,1.17,1.24,1448817,116.2,81.54,2.28,2.38,20.46,5.34, NASDAQ Global
Johnson Outdoors Cl A, JOUT,60.57,61.1,60.39,61.02,0.75,1.24,25631,76.18,31.25,0.4,0.66,17.21,-1.72, NASDAQ Global
Plexus, PLXS,59.52,60.91,59.38,60.49,0.74,1.24,114188,66.78,49.06,0,0,0,-0.38, NASDAQ Global
United Community Financial, UCFC,9.65,9.82,9.65,9.81,0.12,1.24,59037,10.23,7.81,0.24,2.45,22.81,7.45, NASDAQ Global
AVX, AVX,17.91,18.19,17.82,18.16,0.22,1.23,197161,20.22,15.38,0.46,2.53,363.2,4.97, NYSE
CSRA, CSRA,33.17,33.79,33.05,33.69,0.41,1.23,999182,33.79,27.38,0.4,1.19,17.64,12.6, NYSE
Denbury Resources, DNR,2.46,2.52,2.42,2.46,0.03,1.23,7134600,3.67,0.91,0.25,10.16,0,11.31, NYSE
General Dynamics, GD,222.39,227.82,222,225.21,2.73,1.23,1741182,229.54,179.11,3.36,1.49,23.58,10.7, NYSE
Proto Labs, PRLB,108.4,110.75,107.8,110.7,1.35,1.23,92555,113.05,48,0,0,63.26,7.48, NYSE
StoneMor Partners, STON,4.88,5,4.79,4.95,0.06,1.23,247118,11.45,4.61,0,0,0,-24.54, NYSE
U.S. Silica Holdings, SLCA,33.37,34.34,33.17,33.7,0.41,1.23,2308788,61.49,24.26,0.25,0.74,42.13,3.5, NYSE
Financial Engines, FNGN,28.35,28.85,28.2,28.8,0.35,1.23,491510,45.75,24.45,0.28,0.97,37.4,-4.95, NASDAQ Global
KLA-Tencor, KLAC,109.27,113.12,109.07,111.15,1.35,1.23,1380916,121.65,85.33,2.36,2.12,15.94,5.79, NASDAQ Global
Avianca Holdings ADR, AVH,8.1,8.29,8.1,8.28,0.1,1.22,22038,8.47,6.37,0.1,1.23,17.17,3.11, NYSE
TE Connectivity, TEL,102.28,104.52,102.19,103.78,1.25,1.22,1836808,108.23,71.93,1.6,1.54,29.99,9.2, NYSE
PFSweb, PFSW,7.34,7.48,7.34,7.47,0.09,1.22,44669,8.88,5.83,0,0,0,0.54, NASDAQ Capital
OncoCyte, OCX,4.1,4.15,4.05,4.15,0.05,1.22,4880,7.85,3.6,0,0,0,-10.75, NYSE American
AmeriServ Financial, ASRV,4.15,4.2,4.15,4.15,0.05,1.22,16819,4.4,3.65,0.06,1.45,24.41,0, NASDAQ Global
Bank of The Ozarks, OZRK,49.85,50.61,49.38,50.56,0.61,1.22,1177354,56.86,40.15,0.76,1.5,17.26,4.36, NASDAQ Global
Bel Fuse Cl B, BELFB,20.55,20.9,20.5,20.8,0.25,1.22,25332,33.45,20.35,0.28,1.35,19.85,-17.38, NASDAQ Global
Bryn Mawr Bank, BMTC,44.85,45.45,44.15,45.45,0.55,1.22,62731,46.9,36.8,0.88,1.94,33.67,2.83, NASDAQ Global
Iridex, IRIX,7.41,7.53,7.22,7.45,0.09,1.22,9266,16.37,7.22,0,0,0,-2.23, NASDAQ Global
Byline Bancorp, BY,22.36,22.66,22.09,22.64,0.27,1.21,42670,23.65,19.02,0,0,69.07,-1.44, NYSE
Dana, DAN,32.69,33.47,32.29,33.39,0.4,1.21,1225202,35.27,17.53,0.24,0.72,6.99,4.31, NYSE
Grupo Televisa ADR, TV,20.72,21.18,20.55,20.95,0.25,1.21,2228772,27.37,17.24,0.09,0.45,53.28,12.21, NYSE
InfraREIT, HIFR,18.99,19.22,18.68,19.21,0.23,1.21,205498,23.22,16,1,5.21,16.56,3.39, NYSE
Noble Energy, NBL,30.6,31.19,30.33,30.89,0.37,1.21,4650938,40.57,22.98,0.4,1.29,0,6.01, NYSE
Opiant Pharmaceuticals, OPNT,21.28,21.28,20.65,20.9,0.25,1.21,5016,51.9,5,0,0,49.76,-9.01, NASDAQ Capital
Plumas Bancorp, PLBC,24.05,25.1,24.05,25.1,0.3,1.21,1022,25.75,16.2,0.28,1.12,15.89,8.19, NASDAQ Capital
Columbia Banking System, COLB,42.87,43.62,42.29,43.6,0.52,1.21,240700,48.06,35.67,0.88,2.02,22.95,0.37, NASDAQ Global
Oxford Immunotec Global, OXFD,11.53,11.79,11.46,11.75,0.14,1.21,403790,19.51,10.81,0,0,0,-15.89, NASDAQ Global
Aptiv, APTV,90.83,96.91,90.8,96.02,1.14,1.2,2734558,96.91,60.78,0.88,0.92,18.72,13.19, NYSE
KT ADR, KT,14.95,15.18,14.92,15.13,0.18,1.2,1289059,18.82,13.77,0,0,12.3,-3.07, NYSE
VISA Cl A, V,124.74,126.26,124.1,125.72,1.49,1.2,10490792,126.88,81.57,0.78,0.62,46.5,10.26, NYSE
G. Willi-Food International, WILC,6.72,6.74,6.68,6.74,0.08,1.2,16347,7.66,5.11,0,0,38.89,-6.26, NASDAQ Capital
NVE, NVEC,83.53,85,82.77,84.83,1.01,1.2,4108,94,71.05,4,4.72,31.42,-1.36, NASDAQ Capital
Air Industries Group, AIRI,1.35,1.38,1.33,1.34,0.02,1.2,44153,4.6,1.15,0.6,44.92,0,-20.96, NYSE American
Pfenex, PFNX,3.38,3.61,3.21,3.38,0.04,1.2,81935,8.15,2.07,0,0,0,27.07, NYSE American
ConnectOne Bancorp, CNOB,29.2,29.5,28.75,29.5,0.35,1.2,143119,29.5,21.04,0.3,1.02,21.85,14.56, NASDAQ Global
Stamps.com, STMP,202.05,207.05,201.55,206.3,2.45,1.2,287393,233.13,100.55,0,0,27.04,9.73, NASDAQ Global
Diplomat Pharmacy, DPLO,26.73,27.53,26.13,27.31,0.32,1.19,827520,27.78,13.38,0,0,273.1,36.07, NYSE
Floor&Decor Holdings Cl A, FND,46.47,47.7,44.37,47.46,0.56,1.19,763460,51.48,29.37,0,0,65.4,-2.51, NYSE
Itau Unibanco Holding ADR, ITUB,16.46,16.72,16.34,16.59,0.19,1.19,7156879,16.98,10.02,0.06,0.34,15.01,27.62, NYSE
Primerica, PRI,100.35,102.25,99.91,102.2,1.2,1.19,120469,108.05,70,0.8,0.78,19.88,0.64, NYSE
Vermilion Energy, VET,37.82,38.34,37.49,38.25,0.45,1.19,219724,41.65,29.91,2.06,5.39,131.08,5.31, NYSE
Western Gas Equity Partners, WGP,39.51,40.13,39.3,40,0.47,1.19,145629,47.82,33.92,2.19,5.49,24.24,7.64, NYSE
Capitol Federal Financial, CFFN,13.02,13.17,12.85,13.15,0.16,1.19,555708,15.49,12.85,0.34,2.59,18.52,-1.94, NASDAQ Global
Southside Bancshares, SBSI,34.25,34.75,34.01,34.74,0.41,1.19,197882,37.57,30.44,1.12,3.22,18.22,3.15, NASDAQ Global
TriCo Bancshares, TCBK,36.78,37.6,36.23,37.42,0.44,1.19,116774,43.8,32.76,0.68,1.82,21.51,-1.16, NASDAQ Global
Unico American, UNAM,8.55,8.55,8.5,8.5,0.1,1.19,10712,11.3,7.7,0,0,0,-0.58, NASDAQ Global
UTStarcom Holdings, UTSI,5.89,6.07,5.87,5.97,0.07,1.19,59070,6.51,1.66,0,0,0,6.04, NASDAQ Global
Eli Lilly, LLY,81.54,82.87,81.29,82.41,0.96,1.18,7053957,89.09,76.55,2.25,2.73,0,-2.43, NYSE
Hilltop Holdings, HTH,26.15,26.7,26.07,26.5,0.31,1.18,450066,29.54,21.46,0.28,1.06,19.63,4.62, NYSE
World Fuel Services, INT,27.96,28.25,27.64,28.22,0.33,1.18,384913,46.37,25.8,0.24,0.85,80.63,0.28, NYSE
AppFolio, APPF,42,43,41.76,42.85,0.5,1.18,97017,52.25,22.53,0,0,267.81,3.25, NASDAQ Global
Forward Pharma ADR, FWP,3.38,3.54,3.15,3.44,0.04,1.18,57701,31.37,3.04,0,0,0,-6.52, NASDAQ Global
iKang Healthcare Group ADR, KANG,16.03,16.43,16,16.3,0.19,1.18,235689,17.71,11.7,0,0,0,3.16, NASDAQ Global
ACADIA Pharmaceuticals, ACAD,29.61,30.49,29.5,30.26,0.35,1.17,870320,41.2,25.06,0,0,0,0.5, NASDAQ Global
CareDx, CDNA,5.96,6.19,5.89,6.07,0.07,1.17,141814,7.98,0.76,0,0,0,-17.3, NASDAQ Global
Cognex, CGNX,61.84,63.57,61.11,63.1,0.73,1.17,1482693,72.99,33.66,0.36,0.57,46.64,3.17, NASDAQ Global
Escalade, ESCA,12.6,13.05,12.45,13,0.15,1.17,13221,14.38,11.3,0.46,3.54,18.31,5.69, NASDAQ Global
Wendy's Co, WEN,16.06,16.43,16.03,16.37,0.19,1.17,2433661,17.66,13.03,0.28,1.71,64.86,-0.3, NASDAQ Global
Concho Resources, CXO,158.03,159.65,156.44,159.26,1.82,1.16,917400,162.91,106.73,0,0,42.36,6.02, NYSE
Esterline Technologies, ESL,73.3,75.33,73.15,74.4,0.85,1.16,406200,102.7,68.3,0,0,19.17,-0.4, NYSE
Metropolitan Bank Holding, MCB,47.31,48.45,46.64,48.04,0.55,1.16,103509,51.3,36.35,0,0,0,14.11, NYSE
Central Federal, CFBK,2.56,2.64,2.56,2.59,0.03,1.16,13391,3.64,1.76,0,0,37,-5.83, NASDAQ Capital
Acorda Therapeutics, ACOR,25.9,26.57,25.65,26.25,0.3,1.16,528857,33,13.6,0,0,0,22.38, NASDAQ Global
AtriCure, ATRC,16.21,16.61,16.04,16.5,0.19,1.16,142651,25.18,15.97,0,0,0,-9.54, NASDAQ Global
Bandwidth Cl A, BAND,23.33,23.92,23.1,23.61,0.27,1.16,27107,24.99,18.05,0,0,0,2.12, NASDAQ Global
Ebix, EBIX,81.95,83.05,80.8,83.05,0.95,1.16,103973,84.6,52.4,0.3,0.36,26.88,4.79, NASDAQ Global
Gulf Island Fabrication, GIFI,12.9,13.2,12.8,13.05,0.15,1.16,23889,13.95,8.9,0.04,0.31,0,-2.79, NASDAQ Global
Rudolph Technologies, RTEC,26.1,26.55,26.05,26.5,0.3,1.15,188906,28.5,21,0,0,21.37,10.88, NYSE
Heron Therapeutics, HRTX,21.65,22.65,21.3,21.9,0.25,1.15,805957,24.8,12.7,0,0,0,20.99, NASDAQ Capital
Exelixis, EXEL,30.33,30.76,30.11,30.66,0.35,1.15,1775645,32.5,18.03,0,0,62.57,0.86, NASDAQ Global
Wix.com, WIX,61.05,62.5,60.6,61.75,0.7,1.15,330031,86.15,50.9,0,0,0,7.3, NASDAQ Global
McEwen Mining, MUX,2.18,2.23,2.15,2.22,0.03,1.14,2258893,4.43,1.82,0,0,0,-2.63, NYSE
Progressive Corp, PGR,53.15,54.41,53.1,53.58,0.6,1.14,4381597,58.25,36.78,1.12,2.1,19.7,-4.87, NYSE
Sequans Communications ADR, SQNS,1.74,1.81,1.72,1.78,0.02,1.14,199608,4.75,1.68,0,0,0,-6.81, NYSE
Data I/O, DAIO,11.25,11.63,11.2,11.51,0.13,1.14,102236,16.49,4.01,0,0,20.93,-4.4, NASDAQ Capital
Ducommun, DCO,29.02,29.78,28.85,29.51,0.33,1.13,56122,35.58,25.06,0,0,25.22,3.73, NYSE
Graham Holdings, GHC,593.15,601.6,591.3,601.15,6.7,1.13,12330,615.85,522.5,5.32,0.88,27.07,7.67, NYSE
Legg Mason, LM,42.59,43.44,42.5,43.1,0.48,1.13,812765,47.13,32.08,1.12,2.6,11.84,2.67, NYSE
Mackinac Financial, MFNC,16.55,16.68,16.55,16.68,0.19,1.13,338,16.8,12.82,0.48,2.88,14.57,4.88, NASDAQ Capital
Almaden Minerals, AAU,0.9,0.9,0.86,0.9,0.01,1.13,122731,1.75,0.71,0,0,0,-12.61, NYSE American
CoStar Group, CSGP,344.85,351.33,344.24,350.02,3.91,1.13,237589,355.8,197.18,0,0,105.75,17.87, NASDAQ Global
Heartland Financial USA, HTLF,52.8,53.85,52.38,53.75,0.6,1.13,132579,56.4,42.1,0.52,0.97,20.21,0.19, NASDAQ Global
Misonix, MSON,8.9,9,8.9,9,0.1,1.13,4947,12,7.05,0,0,0,-4.76, NASDAQ Global
Catalent, CTLT,46.25,47.39,45.88,47.06,0.52,1.12,656648,47.87,27.45,0,0,54.09,14.56, NYSE
First Republic Bank, FRC,89.84,90.56,89.01,90.55,1,1.12,1118336,105.52,84.56,0.68,0.75,21.36,4.51, NYSE
OCI Partners, OCIP,8.95,9.1,8.8,9,0.1,1.12,23251,10.35,6.75,0.32,3.56,0,11.8, NYSE
Robert Half International, RHI,57.87,59.09,57.69,58.53,0.65,1.12,1105002,60.59,42.92,0.96,1.64,25.23,5.38, NYSE
Summit Midstream Partners, SMLP,22.35,22.8,22.2,22.6,0.25,1.12,319586,24.9,18.3,2.3,10.18,15.48,10.24, NYSE
Willamette Valley Vineyards, WVVI,8.15,8.21,8.1,8.14,0.09,1.12,3314,8.86,7.5,0,0,20.35,-1.35, NASDAQ Capital
Atlantic Capital Bancshares, ACBI,17.8,18.1,16.5,18.05,0.2,1.12,102330,19.85,15.2,0,0,0,2.56, NASDAQ Global
Hydrogenics, HYGS,8.9,9.2,8.9,9,0.1,1.12,25424,11.99,5.47,0,0,0,-18.92, NASDAQ Global
Independent Bank, INDB,71.25,72.15,70.5,72.15,0.8,1.12,67585,76.3,58.3,1.28,1.77,22.69,3.29, NASDAQ Global
Territorial Bancorp, TBNK,30.25,30.84,30.25,30.62,0.34,1.12,10246,33.97,28.12,0.8,2.61,19.38,-0.81, NASDAQ Global
Boyd Gaming, BYD,39.5,40.44,39.44,39.91,0.44,1.11,1425594,40.44,19.39,0.2,0.5,38.53,13.87, NYSE
Peabody Energy, BTU,40.23,41.17,39.52,40.86,0.45,1.11,1050460,41.17,22.58,0,0,0,3.78, NYSE
Hanmi Financial, HAFC,31.3,31.85,31.05,31.85,0.35,1.11,133852,34.55,25.45,0.96,3.01,18.74,4.94, NASDAQ Global
Hurco, HURC,45,45.8,44.65,45.65,0.5,1.11,31336,50.33,26.25,0.4,0.88,20.38,8.18, NASDAQ Global
Moody's, MCO,161.67,164.1,160.82,163.57,1.78,1.1,525681,167.23,98.25,1.76,1.08,59.05,10.81, NYSE
Newpark Resources, NR,9.05,9.4,9.05,9.2,0.1,1.1,464805,10.2,6.4,0,0,234.1,6.98, NYSE
Palo Alto Networks, PANW,156.6,160.54,156.46,159.61,1.74,1.1,974853,160.83,107.31,0,0,0,10.12, NYSE
Santander Consumer USA Holdings, SC,16.83,17.46,16.78,17.44,0.19,1.1,3790642,19.02,11.12,0.12,0.69,5.28,-6.34, NYSE
Alliance Holdings GP, AHGP,29.15,29.45,28.7,29.45,0.32,1.1,188126,32.31,22.71,2.97,10.08,9.5,9.93, NASDAQ Global
Hamilton Lane Cl A, HLNE,37.09,37.96,36.67,37.69,0.41,1.1,67327,40.43,17.32,0.7,1.86,39.54,6.5, NASDAQ Global
Premier Financial Bancorp, PFBI,19.05,19.29,18.88,19.23,0.21,1.1,11198,22.92,17.25,0.6,3.12,14.35,-4.23, NASDAQ Global
Sina, SINA,115.52,120.93,115.24,118.54,1.29,1.1,782998,122.93,62.87,0,0,67.35,18.17, NASDAQ Global
M&T Bank, MTB,190.17,192.91,188.39,192.85,2.07,1.09,554390,192.91,141.12,3,1.56,22.19,12.78, NYSE
Permian Basin Royalty Trust, PBT,9.16,9.33,9.16,9.3,0.1,1.09,56523,10.3,7.8,0.72,7.69,14.69,4.85, NYSE
Tredegar, TG,18.3,18.75,18.2,18.55,0.2,1.09,52372,23.5,14.65,0.44,2.37,10.6,-3.39, NYSE
TriNet Group, TNET,43.78,44.61,43.32,44.35,0.48,1.09,379672,45.25,24.09,0,0,23.47,0.02, NYSE
YuMe, YUME,3.74,3.95,3.7,3.7,0.04,1.09,697350,6.06,3.35,0.12,3.24,16.09,-22.59, NYSE
Idera Pharmaceuticals, IDRA,1.8,1.86,1.78,1.85,0.02,1.09,1150655,2.87,1.32,0,0,0,-12.32, NASDAQ Capital
Retractable Technologies, RVP,0.73,0.75,0.73,0.74,0.01,1.09,172896,1.48,0.54,0,0,0,8.72, NYSE American
Akorn, AKRX,32.24,32.97,32.16,32.57,0.35,1.09,1091033,34,19.15,0,0,32.9,1.05, NASDAQ Global
PDL BioPharma, PDLI,2.75,2.81,2.74,2.79,0.03,1.09,802141,3.55,1.96,0,0,5.47,1.82, NASDAQ Global
Reata Pharmaceuticals Cl A, RETA,28.29,28.83,28.2,28.81,0.31,1.09,73898,40.88,19.48,0,0,0,1.73, NASDAQ Global
Cimarex Energy, XEC,113.04,115.59,111.97,113.41,1.21,1.08,1045302,136.31,89.49,0.32,0.28,28.21,-7.05, NYSE
James Hardie Industries ADR, JHX,17.65,17.86,17.55,17.86,0.19,1.08,17649,17.95,13.55,0.2,1.12,30.54,1.42, NYSE
Akebia Therapeutics, AKBA,14.65,15.02,14.55,14.94,0.16,1.08,163234,20.25,8.58,0,0,0,0.47, NASDAQ Global
Ansys, ANSS,160.97,163.71,160.82,163.4,1.75,1.08,537029,164.9,93.19,0,0,51.38,10.71, NASDAQ Global
First Financial Bankshares, FFIN,46.25,46.95,45.56,46.95,0.5,1.08,199286,48.85,36.85,0.76,1.62,27.64,4.22, NASDAQ Global
Marten Transport, MRTN,23,23.65,22.75,23.45,0.25,1.08,433799,29.6,12.99,0.1,0.43,14.33,15.52, NASDAQ Global
Melinta Therapeutics, MLNT,13.95,14.15,13.41,14.1,0.15,1.08,102471,24.25,10.25,0,0,0,-10.76, NASDAQ Global
Pilgrim's Pride, PPC,27.69,28.2,27.16,28.07,0.3,1.08,1442305,38.39,18.1,0,0,11.09,-9.63, NASDAQ Global
UMB Financial, UMBF,76.08,77.03,75.08,77,0.82,1.08,169823,81.55,62.27,1.16,1.51,15.49,7.06, NASDAQ Global
Affiliated Managers Group, AMG,198.39,202.43,196.69,201.76,2.13,1.07,473691,217,148.81,1.2,0.59,16.72,-1.7, NYSE
Booz Allen Hamilton Holding, BAH,39.02,39.8,39,39.6,0.42,1.07,992152,40.25,31.06,0.68,1.72,21.88,3.86, NYSE
HCA Healthcare, HCA,100.75,103.57,100.29,102.24,1.08,1.07,3155925,106.84,71.18,1.4,1.37,17.23,16.39, NYSE
Mobile TeleSystems ADR, MBT,12.1,12.3,12.05,12.27,0.13,1.07,3737966,12.3,7.76,0.71,5.8,14.11,20.41, NYSE
Tidewater, TDW,27.9,28.76,27.43,28.25,0.3,1.07,146575,67.54,20.37,0,0,0,15.78, NYSE
Westwood Holdings Group, WHG,65.05,66.38,64.72,66.17,0.7,1.07,31636,71,51.41,2.72,4.11,22.28,-0.06, NYSE
First Busey, BUSE,30.94,31.39,30.46,31.31,0.33,1.07,134090,32.88,27.33,0.8,2.56,21.16,4.58, NASDAQ Global
NetApp, NTAP,61.37,62.37,61.14,62.16,0.66,1.07,3953396,64.06,37.43,0.8,1.29,26.68,12.36, NASDAQ Global
Azul ADR, AZUL,29.89,30.25,29.46,29.5,0.31,1.06,518330,30.25,19.43,0,0,181.43,23.79, NYSE
Controladora Vuela Compania de Aviacion ADR, VLRS,8.48,8.72,8.45,8.57,0.09,1.06,884609,16,7.71,0,0,0,6.86, NYSE
Crestwood Equity Partners, CEQP,28.15,28.85,28.15,28.55,0.3,1.06,186108,29.25,20,2.4,8.41,0,10.66, NYSE
Lions Gate Entertainment Cl B, LGFB,31.83,32.68,31.57,32.34,0.34,1.06,1371719,34.41,22.5,0,0,33.69,1.89, NYSE
MidSouth Bancorp, MSL,14.15,14.3,14,14.3,0.15,1.06,40946,16.6,11.05,0.04,0.28,0,7.92, NYSE
Abeona Therapeutics WT, ABEOW,10.24,10.5,10.24,10.5,0.11,1.06,311,17.56,1.81,0,0,0,-9.48, NASDAQ Capital
Fauquier Bankshares, FBSS,21.75,21.98,21.75,21.98,0.23,1.06,6243,22.25,16.37,0.48,2.18,21.66,0.37, NASDAQ Capital
MMA Capital Management, MMAC,28.45,28.8,28.45,28.55,0.3,1.06,6717,30.57,18,0,0,5.88,17.49, NASDAQ Capital
Sachem Capital, SACH,3.78,3.83,3.75,3.81,0.04,1.06,8718,5.35,3.71,0.42,11.02,0,-3.3, NYSE American
BJ's Restaurants, BJRI,37.65,38.15,37.05,38.15,0.4,1.06,201156,47.55,28,0.44,1.15,25.1,4.81, NASDAQ Global
Community Trust Bancorp, CTBI,47,47.95,46.95,47.8,0.5,1.06,32539,51.9,40.33,1.32,2.76,16.43,1.49, NASDAQ Global
Elbit Imaging, EMITF,2.87,2.88,2.8,2.85,0.03,1.06,56530,3.67,2.12,0,0,0,0.35, NASDAQ Global
Guaranty Bancorp, GBNK,28.35,28.68,28,28.65,0.3,1.06,104510,30.42,22.9,0.5,1.75,20.91,3.62, NASDAQ Global
Walgreens Boots Alliance, WBA,74.53,76.35,73.67,76.06,0.8,1.06,5132920,88,63.82,1.6,2.1,21.01,4.74, NASDAQ Global
Arlington Asset Investment Cl A, AI,10.5,10.77,10.5,10.61,0.11,1.05,483555,15.51,10.39,2.2,20.74,0,-9.93, NYSE
First Financial Bancorp (Ohio), FFBC,28.35,28.8,28.05,28.8,0.3,1.05,288169,29.5,22.8,0.76,2.64,18.46,9.3, NASDAQ Global
Independent Bank Group, IBTX,71.8,72.55,71.2,72.5,0.75,1.05,132628,75.95,51.7,0.48,0.66,16.67,7.25, NASDAQ Global
Kratos Defense&Security Solutions, KTOS,11.35,11.59,11.32,11.53,0.12,1.05,1377212,13.93,6.96,0,0,0,8.88, NASDAQ Global
Tarena International ADR, TEDU,13.32,13.8,13.24,13.52,0.14,1.05,75806,21.7,12.52,0,0,25.8,-9.81, NASDAQ Global
Texas Capital Bancshares, TCBI,94.65,95.85,93.7,95.8,1,1.05,498040,102.9,69.65,0,0,25.68,7.76, NASDAQ Global
Viavi Solutions, VIAV,8.54,8.69,8.51,8.67,0.09,1.05,2342950,11.89,8.34,0,0,24.08,-0.8, NASDAQ Global
Armstrong World Industries, AWI,62.7,63.95,62.6,63.35,0.65,1.04,436403,64.6,38.45,0,0,23.8,4.62, NYSE
JPMorgan Chase, JPM,115.77,116.98,115.48,116.87,1.2,1.04,13516943,117.35,81.64,2.24,1.92,17.07,9.29, NYSE
MGM Resorts International, MGM,36.49,37.14,36.3,36.83,0.38,1.04,6011498,38.41,25.15,0.44,1.19,36.11,10.3, NYSE
NeoGenomics, NEO,7.7,7.81,7.56,7.8,0.08,1.04,338314,11.63,7.12,0,0,0,-11.96, NASDAQ Capital
American Software Cl A, AMSWA,12.51,12.72,12.41,12.66,0.13,1.04,41565,13.41,9,0.44,3.48,21.46,8.86, NASDAQ Global
Blue Hills Bancorp, BHBK,19.3,19.55,19.05,19.5,0.2,1.04,65345,22.05,16.4,0.6,3.08,28.68,-2.99, NASDAQ Global
Presidio, PSDO,18.21,18.54,18.15,18.5,0.19,1.04,91999,19.74,12.75,0,0,117.61,-3.5, NASDAQ Global
Shore Bancshares, SHBI,18.23,18.43,18.12,18.41,0.19,1.04,11042,19.3,15.17,0.28,1.52,20.81,10.24, NASDAQ Global
Timberland Bancorp, TSBK,27.96,28.49,27.75,28.19,0.29,1.04,28001,32.1,20.51,0.52,1.84,14.38,6.18, NASDAQ Global
Atento, ATTO,9.7,9.9,9.7,9.85,0.1,1.03,81988,12.9,7.7,0,0,34.68,-2.96, NYSE
Delphi Technologies, DLPH,55.02,56.55,55.01,55.8,0.57,1.03,1065478,60.39,38,0,0,0,6.35, NYSE
Discover Financial Services, DFS,79.51,80.8,79.31,80.62,0.82,1.03,2084383,81.93,57.5,1.4,1.74,14.9,4.81, NYSE
Merck&Co, MRK,59.17,60.34,59.07,59.86,0.61,1.03,12726114,66.8,53.63,1.92,3.21,58.12,6.38, NYSE
MGM Growth Properties, MGP,28.05,28.95,28.05,28.35,0.29,1.03,1246679,31.83,25.15,1.68,5.93,36.82,-2.74, NYSE
