Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Halcon Resources, HK, 7.19, 7.61, 7.08, 7.45, 0.12, 1.64, 3768535, 9.61, 3.69, 0.0, 0.0, 1.86, -1.59, NYSE
BeyondSpring, BYSI, 27.66, 27.95, 27.11, 27.36, 0.44, 1.62, 2584, 48.49, 16.55, 0.0, 0.0, 0.0, -5.93, NASDAQ Capital
BioCryst Pharmaceuticals, BCRX, 4.28, 4.61, 4.25, 4.42, 0.07, 1.61, 1339775, 9.25, 3.95, 0.0, 0.0, 0.0, -9.98, NASDAQ Global
Genesis Healthcare, GEN, 0.85, 0.91, 0.82, 0.88, 0.01, 1.61, 229822, 4.15, 0.6, 0.0, 0.0, 0.0, 14.83, NYSE
Golden Star Resources, GSS, 0.77, 0.8, 0.77, 0.79, 0.01, 1.61, 896314, 1.01, 0.59, 0.0, 0.0, 10.09, -11.12, NYSE American
TDH Holdings, PETZ, 4.4, 4.74, 4.06, 4.46, 0.07, 1.6, 78222, 31.75, 4.06, 0.0, 0.0, 0.0, -20.92, NASDAQ Capital
Aviat Networks, AVNW, 15.75, 16.1, 15.51, 16.02, 0.25, 1.59, 21951, 24.14, 11.75, 0.0, 0.0, 0.0, 5.6, NASDAQ Global
Enduro Royalty Trust, NDRO, 3.15, 3.2, 3.1, 3.2, 0.05, 1.59, 57769, 4.45, 2.75, 0.22, 6.91, 10.7, 1.59, NYSE
Nam Tai Property, NTP, 13.0, 13.3, 12.85, 13.2, 0.2, 1.54, 218611, 13.4, 6.79, 0.28, 2.12, 125.24, 5.18, NYSE
GigCapital Rt, GIG$, 0.3, 0.3, 0.3, 0.3, 0.0, 1.53, 5200, 0.95, 0.3, 0.0, 0.0, 0.0, -7.7, NYSE
Advantage Oil&Gas, AAV, 3.3, 3.45, 3.23, 3.35, 0.05, 1.52, 324132, 7.35, 3.15, 0.0, 0.0, 12.93, -22.09, NYSE
UQM Technologies, UQM, 1.29, 1.39, 1.29, 1.34, 0.02, 1.52, 150149, 1.79, 0.42, 0.0, 0.0, 0.0, -3.6, NYSE American
China Pharma Holdings, CPHI, 0.31, 0.35, 0.31, 0.33, 0.0, 1.51, 251928, 1.45, 0.15, 0.0, 0.0, 0.0, 87.87, NYSE American
Huaneng Power International ADR, HNP, 25.76, 25.94, 25.25, 25.35, 0.37, 1.48, 89869, 31.85, 24.4, 1.68, 6.61, 28.26, 1.4, NYSE
Fibrocell Science, FCSC, 0.66, 0.7, 0.65, 0.66, 0.01, 1.48, 472646, 4.64, 0.6, 0.0, 0.0, 0.0, 3.11, NASDAQ Capital
TransAtlantic Petroleum, TAT, 1.4, 1.49, 1.37, 1.38, 0.02, 1.47, 232278, 1.68, 0.58, 0.0, 0.0, 0.0, -0.72, NYSE American
Sandstorm Gold, SAND, 4.92, 5.12, 4.91, 4.97, 0.07, 1.43, 1875172, 5.64, 3.18, 0.0, 0.0, 99.6, -0.4, NYSE American
First Majestic Silver, AG, 5.65, 5.87, 5.61, 5.74, 0.08, 1.41, 4955041, 10.92, 5.61, 0.0, 0.0, 191.33, -14.84, NYSE
Achieve Life Sciences, ACHV, 1.42, 1.5, 1.38, 1.45, 0.02, 1.4, 111599, 7.37, 1.15, 0.0, 0.0, 0.0, 7.94, NASDAQ Capital
Perma-Fix Environmental Services, PESI, 3.6, 3.65, 3.6, 3.65, 0.05, 1.39, 1608, 4.3, 2.85, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
Ring Energy, REI, 12.77, 13.53, 12.77, 13.21, 0.18, 1.38, 518767, 15.95, 9.22, 0.0, 0.0, 110.08, -4.96, NYSE American
Adverum Biotechnologies, ADVM, 7.2, 7.65, 7.0, 7.4, 0.1, 1.37, 1065166, 8.59, 2.4, 0.0, 0.0, 0.0, 111.43, NASDAQ Global
Soleno Therapeutics, SLNO, 1.72, 1.82, 1.66, 1.75, 0.02, 1.37, 71776, 3.75, 1.32, 0.0, 0.0, 0.0, -2.78, NASDAQ Capital
Sunesis Pharmaceuticals, SNSS, 5.78, 6.24, 5.55, 5.9, 0.08, 1.37, 288797, 6.24, 1.82, 0.0, 0.0, 0.0, 59.89, NASDAQ Capital
Deckers Outdoor, DECK, 93.51, 96.77, 92.9, 94.9, 1.27, 1.36, 1740673, 98.62, 44.0, 0.0, 0.0, 39.21, 18.26, NYSE
ONE Group Hospitality, STKS, 2.21, 2.34, 2.17, 2.25, 0.03, 1.35, 28868, 2.64, 1.31, 0.0, 0.0, 0.0, -5.86, NASDAQ Capital
USD Partners, USDP, 11.4, 11.8, 11.3, 11.4, 0.15, 1.33, 65626, 15.4, 9.0, 1.4, 12.28, 11.62, 1.33, NYSE
Vina Concha y Toro ADR, VCO, 44.5, 45.19, 44.5, 45.09, 0.59, 1.33, 21436, 45.3, 30.42, 0.46, 1.02, 25.22, 21.9, NYSE
Blue Apron Holdings Cl A, APRN, 3.15, 3.16, 3.0, 3.08, 0.04, 1.32, 3015013, 11.0, 2.94, 0.0, 0.0, 0.0, -23.57, NYSE
ATA ADR, ATAI, 4.8, 4.99, 4.66, 4.66, 0.06, 1.3, 11029, 6.62, 3.0, 0.0, 0.0, 0.0, 0.87, NASDAQ Global
Biomerica, BMRA, 3.86, 4.04, 3.83, 3.94, 0.05, 1.29, 41396, 9.32, 1.93, 0.0, 0.0, 0.0, 5.35, NASDAQ Capital
Valeritas Holdings, VLRX, 3.05, 3.27, 3.05, 3.13, 0.04, 1.29, 25523, 40.0, 2.0, 0.0, 0.0, 0.0, 9.82, NASDAQ Capital
Myovant Sciences, MYOV, 13.24, 13.59, 13.24, 13.48, 0.17, 1.28, 17441, 18.85, 9.92, 0.0, 0.0, 0.0, 6.65, NYSE
General Moly, GMO, 0.4, 0.42, 0.37, 0.4, 0.01, 1.27, 584439, 0.72, 0.28, 0.0, 0.0, 0.0, 21.43, NYSE American
Aerohive Networks, HIVE, 4.09, 4.23, 4.02, 4.05, 0.05, 1.25, 534387, 6.5, 3.02, 0.0, 0.0, 0.0, -30.53, NYSE
ASV Holdings, ASV, 8.27, 8.64, 7.95, 8.1, 0.1, 1.25, 12008, 10.8, 7.23, 0.0, 0.0, 141.86, -20.2, NASDAQ Capital
AmeriServ Financial, ASRV, 4.05, 4.15, 4.05, 4.15, 0.05, 1.22, 17244, 4.4, 3.65, 0.06, 1.45, 24.41, 0.0, NASDAQ Global
Hennessy Capital Acquisition Corp. III WT, HCAC%, 0.83, 0.83, 0.82, 0.82, 0.01, 1.22, 1800, 0.95, 0.55, 0.0, 0.0, 0.0, -3.05, NYSE American
WillScot, WSC, 12.5, 12.7, 12.1, 12.55, 0.15, 1.21, 116895, 13.2, 9.45, 0.0, 0.0, 0.0, -1.18, NASDAQ Capital
Beasley Broadcast Group Cl A, BBGI, 12.55, 12.9, 12.45, 12.7, 0.15, 1.2, 21881, 18.19, 7.75, 0.18, 1.42, 5.77, -5.22, NASDAQ Global
LiNiu Technology Group, LINU, 1.69, 1.75, 1.65, 1.7, 0.02, 1.19, 120396, 5.33, 0.99, 0.0, 0.0, 0.0, -16.67, NASDAQ Capital
Purple Innovation WT, PRPLW, 0.93, 0.95, 0.76, 0.9, 0.01, 1.19, 56244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
Regional Health Properties, RHE, 0.25, 0.28, 0.24, 0.25, 0.0, 1.19, 274324, 1.64, 0.16, 0.0, 0.0, 0.0, 45.12, NYSE American
Silvercorp Metals, SVM, 2.51, 2.59, 2.45, 2.56, 0.03, 1.19, 496507, 4.5, 2.12, 0.02, 0.78, 8.83, -2.29, NYSE American
Park City Group, PCYG, 8.65, 9.0, 8.6, 8.75, 0.1, 1.16, 68467, 17.0, 8.1, 0.0, 0.0, 67.31, -8.38, NASDAQ Capital
Houston American Energy, HUSA, 0.28, 0.29, 0.27, 0.28, 0.0, 1.16, 229664, 1.05, 0.19, 0.0, 0.0, 0.0, -15.45, NYSE American
Asia Pacific Wire&Cable, APWC, 2.8, 2.8, 2.8, 2.8, 0.03, 1.15, 303, 3.1, 2.4, 0.0, 0.0, 12.17, 1.82, NASDAQ Global
First Community (South Carolina), FCCO, 21.95, 22.25, 21.45, 22.0, 0.25, 1.15, 5927, 24.87, 18.5, 0.4, 1.82, 25.88, -2.65, NASDAQ Capital
Harte-Hanks, HHS, 8.9, 9.05, 8.44, 8.91, 0.1, 1.14, 15756, 16.5, 7.26, 0.0, 0.0, 0.0, -6.08, NYSE
Gevo, GEVO, 0.51, 0.53, 0.51, 0.52, 0.01, 1.11, 180037, 2.97, 0.51, 0.0, 0.0, 0.0, -11.96, NASDAQ Capital
Biohaven Pharmaceutical Holding, BHVN, 31.91, 33.5, 31.79, 32.41, 0.35, 1.09, 564130, 39.51, 17.0, 0.0, 0.0, 0.0, 20.13, NYSE
Albireo Pharma, ALBO, 33.8, 36.45, 33.15, 34.49, 0.37, 1.08, 96036, 39.87, 15.31, 0.0, 0.0, 0.0, 34.73, NASDAQ Capital
Tantech Holdings, TANH, 2.79, 2.88, 2.79, 2.8, 0.03, 1.08, 579307, 4.54, 1.0, 0.0, 0.0, 23.33, 8.53, NASDAQ Capital
PEDEVCO, PED, 0.34, 0.35, 0.32, 0.34, 0.0, 1.07, 132793, 1.69, 0.27, 0.0, 0.0, 0.0, 6.28, NYSE American
Elevate Credit, ELVT, 7.65, 8.18, 7.65, 7.84, 0.08, 1.03, 187471, 9.47, 5.9, 0.0, 0.0, 0.0, 4.12, NYSE
Snap, SNAP, 13.35, 14.03, 13.32, 13.85, 0.14, 1.02, 20504482, 29.44, 11.28, 0.0, 0.0, 0.0, -5.2, NYSE
B2Gold, BTG, 2.94, 3.0, 2.9, 2.96, 0.03, 1.02, 4432618, 3.55, 2.15, 0.0, 0.0, 154.17, -4.52, NYSE American
ENGlobal, ENG, 0.8, 0.85, 0.8, 0.81, 0.01, 0.99, 26810, 3.1, 0.73, 0.0, 0.0, 0.0, -7.02, NASDAQ Capital
Norbord, OSB, 36.37, 37.87, 36.34, 37.05, 0.36, 0.98, 186085, 41.88, 25.56, 1.94, 5.25, 7.35, 9.58, NYSE
Tenax Therapeutics, TENX, 0.31, 0.33, 0.3, 0.32, 0.0, 0.98, 484767, 0.84, 0.3, 0.0, 0.0, 0.0, -34.71, NASDAQ Capital
CONSOL Coal Resources, CCR, 15.5, 15.65, 15.05, 15.65, 0.15, 0.97, 46302, 18.9, 12.55, 2.05, 13.1, 11.32, 0.0, NYSE
IsoRay, ISR, 0.45, 0.49, 0.45, 0.47, 0.0, 0.97, 66360, 0.69, 0.38, 0.0, 0.0, 0.0, 17.66, NYSE American
Civitas Solutions, CIVI, 15.4, 16.0, 15.4, 15.7, 0.15, 0.96, 96963, 19.95, 13.45, 0.0, 0.0, 92.35, -8.19, NYSE
China Ceramics, CCCL, 2.06, 2.28, 2.06, 2.1, 0.02, 0.96, 36207, 4.28, 1.25, 0.0, 0.0, 0.0, -12.13, NASDAQ Capital
Arena Pharmaceuticals, ARNA, 38.58, 40.45, 38.5, 39.5, 0.37, 0.95, 565136, 41.92, 11.3, 0.0, 0.0, 0.0, 16.28, NASDAQ Global
Asanko Gold, AKG, 0.75, 0.81, 0.75, 0.78, 0.01, 0.92, 636798, 3.78, 0.43, 0.0, 0.0, 33.34, 10.03, NYSE American
Crawford Cl A, CRDA, 8.69, 8.89, 8.65, 8.86, 0.08, 0.91, 55850, 9.95, 6.78, 0.28, 3.16, 13.4, 4.24, NYSE
Bellicum Pharmaceuticals, BLCM, 5.46, 5.75, 5.46, 5.61, 0.05, 0.9, 921295, 15.55, 5.02, 0.0, 0.0, 0.0, -33.29, NASDAQ Global
Endeavour Silver, EXK, 2.24, 2.31, 2.16, 2.26, 0.02, 0.89, 2302023, 4.9, 1.94, 0.0, 0.0, 113.57, -5.44, NYSE
Seabridge Gold, SA, 11.35, 11.55, 11.2, 11.4, 0.1, 0.88, 387265, 13.7, 9.22, 0.0, 0.0, 0.0, 0.88, NYSE
Identiv, INVE, 3.53, 3.65, 3.31, 3.54, 0.03, 0.85, 54211, 7.81, 2.55, 0.0, 0.0, 0.0, 5.99, NASDAQ Capital
Ladder Capital Cl A, LADR, 14.29, 14.67, 14.29, 14.41, 0.12, 0.84, 3089629, 15.23, 12.82, 1.26, 8.74, 11.81, 5.72, NYSE
Teekay Offshore Partners, TOO, 2.35, 2.49, 2.35, 2.4, 0.02, 0.84, 1675719, 6.16, 1.65, 0.04, 1.67, 0.0, 1.69, NYSE
Earthstone Energy, ESTE, 9.5, 10.03, 9.29, 9.7, 0.08, 0.83, 188844, 15.5, 7.85, 0.0, 0.0, 0.0, -8.75, NYSE
ESCO Technologies, ESE, 59.9, 60.6, 59.55, 60.55, 0.5, 0.83, 207645, 66.8, 50.3, 0.32, 0.53, 29.25, 0.5, NYSE
Nordic American Offshore, NAO, 1.2, 1.21, 1.19, 1.21, 0.01, 0.83, 61736, 2.55, 0.8, 0.08, 6.61, 0.0, 0.92, NYSE
China Natural Resources, CHNR, 2.39, 2.5, 2.39, 2.43, 0.02, 0.83, 5711, 4.23, 1.88, 0.0, 0.0, 0.0, -8.99, NASDAQ Capital
Eldorado Gold, EGO, 1.22, 1.25, 1.21, 1.23, 0.01, 0.82, 9942758, 3.91, 1.1, 0.0, 0.0, 7.02, -13.99, NYSE
Orrstown Financial Services, ORRF, 24.95, 25.7, 24.95, 25.2, 0.2, 0.8, 12206, 26.95, 19.05, 0.48, 1.9, 25.7, -0.2, NASDAQ Capital
PLx Pharma, PLXP, 6.3, 6.4, 6.3, 6.4, 0.05, 0.79, 516, 9.95, 1.05, 0.0, 0.0, 0.0, -7.23, NASDAQ Capital
Southwest Georgia Financial, SGB, 21.05, 21.82, 21.05, 21.74, 0.17, 0.79, 885, 25.0, 18.5, 0.44, 2.02, 14.59, -9.42, NYSE American
Ennis, EBF, 19.7, 20.3, 19.7, 19.9, 0.15, 0.76, 115471, 21.5, 15.2, 0.8, 4.02, 15.9, -4.1, NYSE
Wheeler Real Estate Investment Trust, WHLR, 5.27, 5.62, 4.87, 5.27, 0.04, 0.76, 370298, 14.64, 4.87, 1.36, 25.81, 0.0, -47.19, NASDAQ Capital
Enova International, ENVA, 20.3, 21.3, 19.65, 20.4, 0.15, 0.74, 984932, 21.3, 11.15, 0.0, 0.0, 23.72, 34.21, NYSE
Valero Energy Partners, VLP, 43.01, 44.31, 42.51, 43.75, 0.32, 0.74, 102693, 51.0, 39.52, 2.03, 4.64, 15.77, -1.69, NYSE
Acer Therapeutics, ACER, 18.71, 19.14, 18.01, 19.14, 0.14, 0.74, 18635, 22.63, 5.7, 0.0, 0.0, 0.0, 38.19, NASDAQ Capital
MVB Financial, MVBF, 19.68, 19.72, 18.86, 19.63, 0.15, 0.74, 20426, 20.4, 12.5, 0.1, 0.51, 25.51, -2.36, NASDAQ Capital
RiceBran Technologies, RIBT, 1.33, 1.36, 1.33, 1.36, 0.01, 0.74, 32548, 1.61, 0.69, 0.0, 0.0, 0.0, -8.11, NASDAQ Capital
Heska, HSKA, 71.95, 74.08, 71.19, 72.09, 0.52, 0.73, 99683, 115.0, 71.03, 0.0, 0.0, 37.74, -10.12, NASDAQ Capital
Middlefield Banc, MBCN, 50.2, 50.95, 49.5, 49.9, 0.35, 0.71, 10490, 54.6, 39.2, 1.08, 2.16, 16.1, 3.53, NASDAQ Capital
Dominion Energy Midstream Partners, DM, 29.15, 29.95, 28.7, 29.25, 0.2, 0.69, 253543, 34.85, 25.1, 1.27, 4.35, 21.46, -3.94, NYSE
Sharing Economy International, SEII, 4.01, 4.63, 4.0, 4.39, 0.03, 0.69, 76177, 12.4, 0.66, 0.0, 0.0, 0.0, -42.08, NASDAQ Capital
Sunlink Health Systems, SSY, 1.46, 1.48, 1.45, 1.46, 0.01, 0.69, 8669, 2.08, 1.3, 0.0, 0.0, 0.0, -8.18, NYSE American
Amedica, AMDA, 3.0, 3.04, 2.81, 3.02, 0.02, 0.67, 74403, 6.93, 2.81, 0.0, 0.0, 0.0, -7.65, NASDAQ Capital
Cementos Pacasmayo ADR, CPAC, 12.76, 12.84, 12.75, 12.84, 0.08, 0.66, 1436, 13.49, 9.04, 0.54, 4.21, 38.55, 3.59, NYSE
New York, NWY, 2.98, 3.07, 2.97, 3.04, 0.02, 0.66, 61144, 3.56, 1.28, 0.0, 0.0, 0.0, 6.29, NYSE
Jensyn Acquisition Un, JSYNU, 10.75, 10.87, 10.75, 10.87, 0.07, 0.65, 1300, 11.39, 10.44, 0.0, 0.0, 0.0, 0.18, NASDAQ Capital
Cohbar, CWBR, 6.2, 6.44, 6.14, 6.3, 0.04, 0.64, 67510, 6.95, 4.8, 0.0, 0.0, 0.0, 26.76, NASDAQ Capital
Orion Energy Systems, OESX, 0.79, 0.82, 0.78, 0.8, 0.01, 0.63, 65328, 2.15, 0.75, 0.0, 0.0, 0.0, -9.65, NASDAQ Capital
Korea Electric Power ADR, KEP, 16.34, 16.49, 16.1, 16.18, 0.09, 0.56, 837950, 21.59, 16.01, 0.0, 0.0, 7.97, -8.64, NYSE
First Capital, FCAP, 37.59, 37.59, 37.59, 37.59, 0.21, 0.56, 229, 38.0, 29.81, 0.88, 2.34, 16.86, 2.31, NASDAQ Capital
Sentinel Energy Services Un, STNLU, 10.01, 10.01, 10.01, 10.01, 0.05, 0.55, 2200, 10.25, 9.66, 0.0, 0.0, 0.0, 0.4, NASDAQ Capital
Tecnoglass, TGLS, 8.97, 9.2, 8.96, 9.09, 0.05, 0.55, 47455, 12.1, 5.5, 0.56, 6.16, 0.0, 23.67, NASDAQ Capital
Westwater Resources, WWR, 0.86, 0.9, 0.82, 0.83, 0.0, 0.55, 163201, 2.64, 0.76, 0.0, 0.0, 0.0, -22.43, NASDAQ Capital
Assured Guaranty, AGO, 34.87, 36.37, 34.75, 35.38, 0.19, 0.54, 1210479, 45.73, 32.97, 0.57, 1.61, 5.08, 4.46, NYSE
Acacia Communications, ACIA, 37.66, 38.9, 37.44, 38.45, 0.2, 0.52, 408185, 69.57, 34.2, 0.0, 0.0, 12.99, 6.13, NASDAQ Global
Tetra Technologies, TTI, 3.8, 4.02, 3.76, 3.83, 0.02, 0.52, 1208180, 5.09, 1.85, 0.0, 0.0, 0.0, -10.3, NYSE
Cambridge Bancorp, CATC, 78.96, 78.96, 77.0, 78.9, 0.4, 0.51, 3582, 87.15, 70.0, 1.92, 2.43, 21.82, -1.13, NASDAQ Capital
Eclipse Resources, ECR, 1.98, 2.06, 1.95, 2.01, 0.01, 0.5, 928156, 3.1, 1.6, 0.0, 0.0, 0.0, -16.25, NYSE
CM Seven Star Acquisition Un, CMSSU, 10.05, 10.05, 10.05, 10.05, 0.05, 0.5, 8700, 10.07, 9.93, 0.0, 0.0, 0.0, 0.9, NASDAQ Capital
Zomedica Pharmaceuticals, ZOM, 2.0, 2.0, 1.97, 2.0, 0.01, 0.5, 8288, 2.5, 0.89, 0.0, 0.0, 0.0, 1.16, NYSE American
Andina Acquisition II, ANDA, 10.19, 10.35, 10.19, 10.25, 0.05, 0.49, 42565, 10.46, 9.51, 0.0, 0.0, 0.0, -0.49, NASDAQ Capital
Bridgeline Digital, BLIN, 2.22, 2.37, 2.21, 2.27, 0.01, 0.49, 13025, 5.1, 1.86, 0.0, 0.0, 0.0, -6.41, NASDAQ Capital
Vantage Energy Acquisition Un, VEACU, 10.1, 10.2, 10.1, 10.2, 0.05, 0.49, 1100, 10.25, 9.97, 0.0, 0.0, 0.0, 0.1, NASDAQ Capital
Navios Maritime Partners, NMM, 2.04, 2.16, 2.01, 2.08, 0.01, 0.48, 2434504, 2.65, 1.45, 0.85, 40.87, 0.0, -11.86, NYSE
TAL Education Group ADR, TAL, 31.4, 33.49, 31.37, 31.67, 0.15, 0.48, 5373219, 36.16, 13.5, 0.0, 0.0, 112.03, 6.6, NYSE
China Information Technology, CNIT, 2.07, 2.25, 2.02, 2.09, 0.01, 0.48, 608470, 5.2, 0.57, 0.0, 0.0, 0.0, 41.22, NASDAQ Capital
Xenetic Biosciences, XBIO, 2.07, 2.1, 2.07, 2.1, 0.01, 0.48, 2760, 5.9, 1.75, 0.0, 0.0, 0.0, 9.46, NASDAQ Capital
CKX Lands, CKX, 10.45, 10.45, 10.45, 10.45, 0.05, 0.48, 151, 14.1, 9.61, 0.0, 0.0, 56.73, 2.65, NYSE American
Equitable Financial, EQFN, 10.65, 10.81, 10.65, 10.8, 0.05, 0.47, 1230, 10.95, 9.9, 0.0, 0.0, 29.19, -0.92, NASDAQ Capital
IMPAC Mortgage Holdings, IMH, 8.46, 8.72, 8.32, 8.54, 0.04, 0.47, 39077, 17.4, 8.28, 0.0, 0.0, 4.97, -15.94, NYSE American
Apricus Biosciences, APRI, 2.43, 2.57, 2.1, 2.23, 0.01, 0.45, 2925070, 3.49, 0.86, 0.0, 0.0, 0.0, 21.2, NASDAQ Capital
GAIN Capital Holdings, GCAP, 6.66, 7.29, 6.61, 6.9, 0.03, 0.44, 1278795, 13.26, 5.56, 0.24, 3.48, 23.0, -31.0, NYSE
Cellectar Biosciences, CLRB, 1.15, 1.19, 1.14, 1.15, 0.01, 0.44, 187222, 3.07, 1.06, 0.0, 0.0, 0.0, -16.42, NASDAQ Capital
Sonoma Pharmaceuticals, SNOA, 4.77, 4.9, 4.64, 4.8, 0.02, 0.42, 15485, 8.25, 4.16, 0.0, 0.0, 0.0, -11.93, NASDAQ Capital
Carolina Trust BancShares, CART, 9.77, 9.77, 9.4, 9.68, 0.04, 0.41, 5144, 12.0, 6.84, 0.0, 0.0, 88.0, 1.36, NASDAQ Capital
Coastway Bancorp, CWAY, 21.65, 22.0, 21.65, 21.88, 0.09, 0.41, 9502, 22.1, 16.2, 0.0, 0.0, 29.42, 3.22, NASDAQ Capital
Matlin&Partners Acquisition Cl A, MPAC, 9.79, 9.79, 9.79, 9.79, 0.04, 0.41, 100, 10.02, 9.65, 0.0, 0.0, 0.0, 0.31, NASDAQ Capital
Petrobras Argentina ADR, PZE, 12.53, 12.75, 12.34, 12.75, 0.05, 0.39, 13077, 14.8, 9.14, 0.07, 0.57, 0.0, -6.18, NYSE
Industrea Acquisition Un, INDUU, 10.28, 10.28, 10.28, 10.28, 0.04, 0.39, 100, 10.46, 9.95, 0.0, 0.0, 0.0, 2.29, NASDAQ Capital
Eagle Financial Bancorp, EFBI, 16.06, 16.06, 15.91, 15.97, 0.06, 0.38, 838, 19.57, 14.5, 0.0, 0.0, 0.0, -1.23, NASDAQ Capital
First Savings Financial Group, FSFG, 66.63, 66.63, 66.25, 66.25, 0.25, 0.38, 946, 66.63, 44.7, 0.56, 0.85, 15.02, 16.19, NASDAQ Capital
Tidewater WT Series B, TDW%B, 2.75, 2.75, 2.66, 2.73, 0.01, 0.37, 2711, 2.9, 0.82, 0.0, 0.0, 0.0, 31.25, NYSE
Hamilton Beach Brands Holding Cl A, HBB, 24.81, 25.43, 24.49, 25.09, 0.09, 0.36, 105313, 41.0, 24.49, 0.0, 0.0, 0.0, -2.34, NYSE
Oppenheimer Holdings A, OPY, 27.8, 29.05, 27.8, 28.15, 0.1, 0.36, 151581, 29.05, 15.1, 0.44, 1.56, 17.06, 5.04, NYSE
Osisko Gold Royalties, OR, 11.01, 11.17, 10.91, 11.05, 0.04, 0.36, 1133963, 14.39, 10.02, 0.16, 1.41, 54.06, -4.41, NYSE
Forum Merger Un, FMCIU, 11.2, 11.29, 11.05, 11.29, 0.04, 0.36, 2100, 11.38, 10.0, 0.0, 0.0, 0.0, 3.58, NASDAQ Capital
Advanced Accelerator Applications ADR, AAAP, 80.66, 81.55, 80.64, 81.23, 0.28, 0.35, 42213, 82.74, 34.2, 0.0, 0.0, 0.0, -0.48, NASDAQ Global
Alamos Gold, AGI, 5.72, 5.83, 5.61, 5.68, 0.02, 0.35, 2529941, 9.0, 5.61, 0.02, 0.35, 279.8, -12.75, NYSE
DRDGOLD ADR, DRD, 2.92, 2.97, 2.85, 2.91, 0.01, 0.34, 60027, 6.67, 2.84, 0.15, 5.04, 121.76, -10.74, NYSE
Bank of the James Financial Group, BOTJ, 15.07, 15.07, 15.07, 15.07, 0.05, 0.34, 123, 18.5, 13.87, 0.24, 1.59, 22.83, 0.94, NASDAQ Capital
Centrais Eletricas Brasileiras ADR, EBR, 6.08, 6.22, 6.0, 6.06, 0.02, 0.33, 285680, 7.38, 3.49, 0.0, 0.0, 0.0, 6.32, NYSE
iRadimed, IRMD, 14.55, 15.05, 14.0, 15.05, 0.05, 0.33, 26223, 15.85, 7.85, 0.0, 0.0, 115.77, -0.66, NASDAQ Capital
Wellesley Bancorp, WEBK, 29.26, 29.3, 29.2, 29.3, 0.1, 0.33, 3108, 29.95, 23.7, 0.2, 0.68, 22.53, -1.36, NASDAQ Capital
CEL-SCI WT, CVM%, 0.03, 0.03, 0.03, 0.03, 0.0, 0.33, 10112, 0.09, 0.0, 0.0, 0.0, 0.0, 58.42, NYSE American
Entergy New Orleans 5.5% Bonds Due 1/1/2066, ENO, 24.84, 24.9, 24.6, 24.74, 0.08, 0.32, 24769, 26.99, 24.31, 1.38, 5.56, 0.0, -3.43, NYSE
Charles&Colvard, CTHR, 1.4, 1.5, 1.38, 1.41, 0.0, 0.32, 318016, 1.6, 0.8, 0.0, 0.0, 0.0, 4.44, NASDAQ Capital
Simulations Plus, SLP, 16.05, 16.61, 16.05, 16.35, 0.05, 0.31, 80515, 17.45, 9.45, 0.24, 1.47, 51.74, 1.55, NASDAQ Capital
BG Staffing, BGSF, 16.13, 16.2, 15.79, 16.2, 0.05, 0.31, 15983, 18.84, 12.99, 1.0, 6.17, 16.04, 1.63, NYSE American
GigCapital, GIGU, 10.19, 10.23, 10.19, 10.23, 0.03, 0.29, 19400, 10.23, 9.94, 0.0, 0.0, 0.0, 2.3, NYSE
Glen Burnie Bancorp, GLBZ, 12.1, 12.15, 12.1, 12.12, 0.04, 0.29, 2145, 12.55, 10.34, 0.4, 3.3, 23.22, 9.58, NASDAQ Capital
Invacare, IVC, 17.95, 18.15, 17.65, 18.0, 0.05, 0.28, 383769, 18.62, 9.9, 0.05, 0.28, 0.0, 6.82, NYSE
PPDAI Group ADR, PPDF, 7.11, 7.27, 7.05, 7.1, 0.02, 0.28, 864844, 14.63, 6.53, 0.0, 0.0, 0.0, -0.14, NYSE
Nortech Systems, NSYS, 3.6, 3.6, 3.56, 3.56, 0.01, 0.28, 3284, 6.24, 3.13, 0.0, 0.0, 89.0, -7.77, NASDAQ Capital
New England Realty Associates Un, NEN, 72.2, 72.5, 72.2, 72.5, 0.2, 0.28, 302, 75.25, 63.05, 1.2, 1.66, 1.33, -1.16, NYSE American
EnerJex Resources, ENRJ, 0.19, 0.2, 0.19, 0.19, 0.0, 0.26, 1477778, 1.15, 0.16, 0.0, 0.0, 0.0, -13.41, NYSE American
Porter Bancorp, PBIB, 13.93, 14.16, 13.93, 14.04, 0.04, 0.25, 33863, 15.55, 8.11, 0.0, 0.0, 2.29, -1.92, NASDAQ Capital
Sapiens International, SPNS, 12.35, 12.35, 12.01, 12.18, 0.03, 0.25, 25493, 15.46, 10.57, 0.2, 1.64, 609.0, 5.73, NASDAQ Capital
Elmira Savings Bank, ESBK, 20.68, 20.68, 20.65, 20.65, 0.05, 0.24, 3738, 21.75, 18.9, 0.92, 4.46, 16.13, 0.98, NASDAQ Capital
Sanchez Energy, SN, 4.34, 4.69, 4.33, 4.45, 0.01, 0.23, 3462281, 13.68, 3.58, 0.0, 0.0, 0.0, -16.2, NYSE
Shell Midstream Partners, SHLX, 26.02, 26.94, 25.93, 26.25, 0.06, 0.23, 3015451, 34.17, 24.68, 1.33, 5.07, 20.67, -11.97, NYSE
