Name,Symbol,Open,High,Low,Close,NetChg,PcntChg,Volume,High52Wk,Low52Wk,Div,Yield,PERatio,YTDPcntChg,Exchange
Micron Technology, MU, 42.98, 43.96, 42.77, 43.72, 2.05, 4.92, 43848228, 49.89, 22.64, 0.0, 0.0, 6.89, 6.32, NASDAQ Global
Clearfield, CLFD, 12.45, 13.1, 12.4, 12.95, 0.6, 4.86, 49744, 17.8, 11.0, 0.0, 0.0, 44.66, 5.71, NASDAQ Global
LiqTech International, LIQT, 0.41, 0.46, 0.4, 0.43, 0.02, 4.85, 195576, 0.59, 0.25, 0.0, 0.0, 0.0, -24.34, NYSE American
CounterPath, CPAH, 4.34, 4.72, 4.21, 4.56, 0.21, 4.83, 68294, 7.3, 1.75, 0.0, 0.0, 0.0, 42.06, NASDAQ Capital
Nxt-ID, NXTD, 2.09, 2.39, 2.08, 2.17, 0.1, 4.83, 1291860, 8.59, 1.01, 0.0, 0.0, 0.0, -38.0, NASDAQ Capital
San Juan Basin Royalty Trust, SJT, 9.42, 9.94, 9.4, 9.79, 0.45, 4.82, 305231, 10.54, 6.04, 0.8, 8.19, 12.45, 18.81, NYSE
Rite Aid, RAD, 2.16, 2.2, 2.12, 2.18, 0.1, 4.81, 22773466, 6.15, 1.38, 0.0, 0.0, 0.0, 10.66, NYSE
Synergy Pharmaceuticals, SGYP, 2.14, 2.23, 1.93, 2.18, 0.1, 4.81, 9075286, 6.64, 1.68, 0.0, 0.0, 0.0, -2.24, NASDAQ Global
ReWalk Robotics, RWLK, 1.1, 1.1, 1.05, 1.1, 0.05, 4.76, 147720, 3.2, 1.05, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
Vericel, VCEL, 7.35, 7.75, 7.2, 7.7, 0.35, 4.76, 1131572, 7.75, 2.35, 0.0, 0.0, 0.0, 41.28, NASDAQ Capital
Raven Industries, RAVN, 38.25, 40.85, 38.2, 38.55, 1.75, 4.76, 342936, 40.85, 23.75, 0.52, 1.35, 37.79, 12.23, NASDAQ Global
SRC Energy, SRCI, 9.94, 10.44, 9.75, 9.95, 0.45, 4.74, 11576332, 10.44, 6.19, 0.0, 0.0, 20.31, 16.65, NYSE American
Iovance Biotherapeutics, IOVA, 15.1, 15.75, 14.95, 15.55, 0.7, 4.71, 1843980, 15.75, 4.45, 0.0, 0.0, 0.0, 94.38, NASDAQ Global
DGSE Cos., DGSE, 0.96, 1.04, 0.95, 1.0, 0.04, 4.69, 62805, 1.74, 0.75, 0.0, 0.0, 0.0, 7.95, NYSE American
Woodward, WWD, 74.63, 78.89, 73.34, 77.52, 3.47, 4.69, 1764825, 84.23, 65.22, 0.57, 0.74, 28.5, 1.28, NASDAQ Global
Littelfuse, LFUS, 212.0, 221.41, 211.99, 217.34, 9.68, 4.66, 332697, 221.41, 149.81, 1.48, 0.68, 31.68, 9.87, NASDAQ Global
Covenant Transportation Group Cl A, CVTI, 28.3, 29.39, 28.23, 29.33, 1.3, 4.64, 244307, 30.61, 15.86, 0.0, 0.0, 9.75, 2.09, NASDAQ Global
Resonant, RESN, 5.15, 5.5, 5.05, 5.45, 0.24, 4.61, 216101, 8.55, 3.82, 0.0, 0.0, 0.0, -27.04, NASDAQ Capital
Avery Dennison, AVY, 121.28, 123.67, 120.0, 122.68, 5.35, 4.56, 1613088, 123.67, 76.51, 1.8, 1.47, 27.38, 6.81, NYSE
Zosano Pharma, ZSAN, 6.63, 7.95, 6.41, 6.99, 0.3, 4.48, 333807, 70.78, 6.2, 0.0, 0.0, 0.0, -32.79, NASDAQ Capital
Xerox, XRX, 33.88, 37.42, 33.6, 34.13, 1.45, 4.44, 17822181, 37.42, 26.64, 1.0, 2.93, 0.0, 17.08, NYSE
Thermo Fisher Scientific, TMO, 223.46, 226.0, 219.7, 224.11, 9.49, 4.42, 3305970, 226.0, 150.23, 0.6, 0.27, 38.05, 18.03, NYSE
Modern Media Acquisition WT, MMDMW, 0.45, 0.48, 0.45, 0.48, 0.02, 4.35, 1445, 0.75, 0.36, 0.0, 0.0, 0.0, -12.73, NASDAQ Capital
Avalon Holdings, AWX, 2.06, 2.18, 2.06, 2.17, 0.09, 4.33, 11980, 3.37, 1.83, 0.0, 0.0, 0.0, 8.5, NYSE American
McClatchy Cl A, MNI, 8.77, 9.15, 8.77, 9.15, 0.38, 4.33, 6467, 12.99, 5.75, 0.0, 0.0, 0.0, 2.46, NYSE American
New Concept Energy, GBR, 1.6, 1.7, 1.6, 1.69, 0.07, 4.32, 31808, 3.79, 1.0, 0.0, 0.0, 0.0, 8.42, NYSE American
Fidelity D&D Bancorp, FDBC, 49.0, 49.0, 49.0, 49.0, 2.0, 4.26, 425, 52.0, 24.73, 0.96, 1.96, 21.55, 18.64, NASDAQ Global
Evercore Cl A, EVR, 99.55, 100.65, 96.65, 100.55, 4.1, 4.25, 846522, 100.65, 66.8, 1.6, 1.59, 24.0, 11.72, NYSE
VMware, VMW, 120.79, 127.83, 120.01, 123.79, 5.05, 4.25, 6421886, 165.0, 85.45, 0.0, 0.0, 35.38, -1.22, NYSE
Bluerock Residential Growth REIT, BRG, 7.98, 8.41, 7.96, 8.38, 0.34, 4.23, 592072, 13.94, 7.96, 0.65, 7.76, 0.0, -17.11, NYSE American
MannKind, MNKD, 2.66, 2.82, 2.48, 2.72, 0.11, 4.21, 7949594, 6.96, 0.67, 0.0, 0.0, 0.0, 17.24, NASDAQ Global
Four Seasons Education (Cayman) ADR, FEDU, 8.49, 8.55, 8.43, 8.47, 0.34, 4.18, 51685, 10.73, 7.48, 0.0, 0.0, 57.7, -5.89, NYSE
Poage Bankshares, PBSK, 20.2, 20.2, 20.2, 20.2, 0.81, 4.18, 233, 21.0, 17.2, 0.24, 1.19, 68.52, -3.81, NASDAQ Capital
SGOCO Group, SGOC, 1.2, 1.35, 1.18, 1.25, 0.05, 4.17, 292504, 3.7, 0.9, 0.0, 0.0, 0.0, 17.92, NASDAQ Capital
Xplore Technologies, XPLR, 2.68, 2.79, 2.65, 2.76, 0.11, 4.15, 40815, 4.2, 1.54, 0.0, 0.0, 69.0, -2.82, NASDAQ Capital
Newater Technology, NEWA, 10.5, 11.2, 10.5, 10.85, 0.43, 4.13, 38250, 21.0, 7.32, 0.0, 0.0, 0.0, 15.55, NASDAQ Capital
Universal Technical Institute, UTI, 2.7, 2.78, 2.62, 2.78, 0.11, 4.12, 34826, 3.87, 2.21, 0.08, 2.88, 0.0, 15.83, NYSE
Universal Stainless&Alloy Products, USAP, 25.25, 26.7, 23.96, 25.77, 1.02, 4.12, 71528, 26.7, 11.6, 0.0, 0.0, 25.26, 20.31, NASDAQ Global
Protagonist Therapeutics, PTGX, 22.17, 23.1, 21.65, 22.86, 0.9, 4.1, 160924, 23.1, 8.0, 0.0, 0.0, 0.0, 9.9, NASDAQ Global
Profire Energy, PFIE, 2.17, 2.33, 2.17, 2.29, 0.09, 4.09, 190386, 2.4, 1.11, 0.0, 0.0, 44.38, 19.27, NASDAQ Capital
CPI Aerostructures, CVU, 8.8, 9.0, 8.65, 8.9, 0.35, 4.09, 30636, 10.05, 5.55, 0.0, 0.0, 13.48, -0.56, NYSE American
Itau CorpBanca ADR, ITCB, 14.91, 15.36, 14.67, 15.29, 0.6, 4.08, 19317, 15.53, 10.28, 0.0, 0.02, 103.87, 13.76, NYSE
BeyondSpring, BYSI, 28.0, 29.14, 27.0, 29.14, 1.14, 4.07, 9368, 48.49, 16.55, 0.0, 0.0, 0.0, 0.21, NASDAQ Capital
MobileIron, MOBL, 4.4, 4.59, 4.35, 4.5, 0.18, 4.05, 564859, 6.78, 3.2, 0.0, 0.0, 0.0, 15.38, NASDAQ Global
Centrais Eletricas Brasileiras ADR, EBR, 6.53, 6.53, 6.26, 6.45, 0.25, 4.03, 409856, 7.38, 3.49, 0.0, 0.0, 0.0, 13.16, NYSE
Cellular Biomedicine Group, CBMG, 20.95, 20.95, 19.6, 20.75, 0.8, 4.01, 89705, 22.75, 5.05, 0.0, 0.0, 0.0, 84.44, NASDAQ Global
Eldorado Gold, EGO, 1.27, 1.33, 1.25, 1.3, 0.05, 4.0, 10421919, 3.91, 1.1, 0.0, 0.0, 7.42, -9.09, NYSE
Bioblast Pharma, ORPN, 2.73, 2.91, 2.73, 2.86, 0.11, 4.0, 47325, 7.75, 1.49, 0.0, 0.0, 0.0, 25.11, NASDAQ Capital
Zomedica Pharmaceuticals, ZOM, 2.0, 2.08, 2.0, 2.08, 0.08, 4.0, 15318, 2.5, 0.89, 0.0, 0.0, 0.0, 5.2, NYSE American
Stericycle, SRCL, 72.99, 75.45, 72.78, 75.36, 2.9, 4.0, 1388111, 88.0, 61.25, 0.0, 0.0, 0.0, 10.84, NASDAQ Global
Tremont Mortgage Trust, TRMT, 14.39, 15.07, 14.35, 15.07, 0.58, 4.0, 2904, 17.94, 14.23, 0.0, 0.0, 0.0, 2.59, NASDAQ Global
China Rapid Finance ADR, XRF, 5.56, 5.8, 5.56, 5.74, 0.22, 3.99, 302812, 12.86, 4.6, 0.0, 0.0, 0.0, 0.35, NYSE
CPI Card Group, PMTS, 2.8, 3.09, 2.74, 2.89, 0.11, 3.96, 296798, 25.5, 2.74, 0.0, 0.0, 0.0, -21.25, NASDAQ Capital
Tidewater, TDW, 26.98, 27.95, 26.91, 27.95, 1.06, 3.94, 99827, 70.71, 20.37, 0.0, 0.0, 0.0, 14.55, NYSE
Asia Pacific Wire&Cable, APWC, 2.6, 2.65, 2.55, 2.65, 0.1, 3.92, 9445, 3.1, 2.4, 0.0, 0.0, 11.52, -3.64, NASDAQ Global
Haymaker Acquisition WT, HYACW, 0.8, 0.8, 0.8, 0.8, 0.03, 3.9, 5000, 1.0, 0.77, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
CoreSite Realty, COR, 104.56, 108.82, 104.56, 108.32, 4.04, 3.87, 412111, 120.85, 83.82, 3.92, 3.62, 58.87, -4.9, NYSE
Hope Bancorp, HOPE, 18.96, 19.86, 18.68, 19.04, 0.71, 3.87, 1024312, 22.24, 15.1, 0.52, 2.73, 15.87, 4.33, NASDAQ Global
Petrobras Argentina ADR, PZE, 13.4, 14.07, 13.4, 14.0, 0.52, 3.86, 36292, 14.8, 9.14, 0.07, 0.52, 0.0, 3.02, NYSE
ContraFect, CFRX, 1.35, 1.36, 1.28, 1.35, 0.05, 3.85, 238288, 2.5, 0.8, 0.0, 0.0, 0.0, 33.66, NASDAQ Capital
eMagin, EMAN, 1.35, 1.4, 1.3, 1.35, 0.05, 3.85, 210910, 3.0, 1.3, 0.0, 0.0, 0.0, -18.18, NYSE American
MiX Telematics ADR, MIXT, 11.52, 11.92, 11.41, 11.9, 0.44, 3.84, 103039, 13.17, 5.59, 0.18, 1.52, 30.3, -6.74, NYSE
Gridsum Holding ADR, GSUM, 13.03, 13.45, 12.6, 13.28, 0.49, 3.83, 1204721, 13.94, 6.76, 0.0, 0.0, 0.0, 45.14, NASDAQ Global
American Electric Technologies, AETI, 1.45, 1.5, 1.38, 1.5, 0.05, 3.81, 41624, 2.8, 1.3, 0.0, 0.0, 0.0, 0.0, NASDAQ Capital
China Lending, CLDC, 2.38, 2.53, 2.37, 2.45, 0.09, 3.81, 3924, 8.3, 2.0, 0.0, 0.0, 0.0, -21.22, NASDAQ Capital
Banco Bradesco Ord ADR, BBDO, 12.69, 13.09, 12.4, 12.4, 0.45, 3.77, 3310, 13.09, 7.47, 0.06, 0.5, 0.0, 33.76, NYSE
Quality Care Properties, QCP, 13.03, 13.51, 12.92, 13.5, 0.49, 3.77, 1101083, 19.99, 12.57, 0.0, 0.0, 0.0, -2.24, NYSE
Leju Holdings ADR, LEJU, 1.61, 1.68, 1.6, 1.66, 0.06, 3.75, 68563, 4.1, 1.28, 0.0, 0.0, 0.0, 15.28, NYSE
China Southern Airlines ADR, ZNH, 65.2, 65.2, 64.16, 64.7, 2.33, 3.74, 37470, 65.2, 27.83, 0.73, 1.13, 15.26, 24.86, NYSE
Vista Gold, VGZ, 0.84, 0.87, 0.82, 0.86, 0.03, 3.74, 298458, 1.24, 0.6, 0.0, 0.0, 0.0, 22.47, NYSE American
BEST ADR, BSTI, 8.83, 9.08, 8.75, 9.0, 0.32, 3.69, 793980, 13.25, 8.65, 0.0, 0.0, 0.0, 0.22, NYSE
Pandora Media, P, 4.64, 4.8, 4.59, 4.78, 0.17, 3.69, 14504814, 13.72, 4.09, 0.0, 0.0, 0.0, -0.83, NYSE
China Online Education Group ADR, COE, 11.58, 12.12, 11.55, 12.0, 0.42, 3.63, 7316, 22.36, 10.62, 0.0, 0.0, 0.0, -4.0, NYSE
Gold Fields ADR, GFI, 4.2, 4.33, 4.17, 4.28, 0.15, 3.63, 3928796, 4.7, 2.86, 0.06, 1.44, 33.59, -0.47, NYSE
Loma Negra Compania Industrial Argentina ADR, LOMA, 23.16, 23.99, 23.01, 23.76, 0.83, 3.62, 401178, 26.89, 20.8, 0.0, 0.0, 0.0, 3.13, NYSE
Bridgeline Digital, BLIN, 2.32, 2.45, 2.26, 2.44, 0.09, 3.62, 51974, 5.1, 1.86, 0.0, 0.0, 0.0, 0.29, NASDAQ Capital
Boston Properties, BXP, 119.97, 125.37, 119.97, 123.71, 4.29, 3.59, 1931365, 140.13, 116.77, 3.2, 2.59, 42.22, -4.86, NYSE
Acacia Communications, ACIA, 36.64, 37.24, 36.09, 36.91, 1.28, 3.59, 529493, 69.57, 34.2, 0.0, 0.0, 12.47, 1.88, NASDAQ Global
Gladstone Land, LAND, 12.36, 12.83, 12.35, 12.73, 0.44, 3.58, 73477, 14.29, 10.77, 0.53, 4.17, 636.5, -5.21, NASDAQ Global
Equinix, EQIX, 442.45, 458.64, 440.1, 455.19, 15.63, 3.56, 710153, 495.35, 361.9, 8.0, 1.76, 149.03, 0.43, NASDAQ Global
WSI Industries, WSCI, 5.41, 5.6, 5.33, 5.54, 0.19, 3.55, 11455, 6.55, 2.8, 0.16, 2.89, 0.0, -7.67, NASDAQ Capital
Pershing Gold, PGLC, 2.25, 2.35, 2.22, 2.34, 0.08, 3.54, 102804, 3.4, 2.22, 0.0, 0.0, 0.0, -2.5, NASDAQ Global
SeaWorld Entertainment, SEAS, 14.78, 15.3, 14.73, 15.25, 0.52, 3.53, 2888108, 20.13, 10.42, 0.4, 2.62, 0.0, 12.38, NYSE
Activision Blizzard, ATVI, 72.96, 74.94, 72.96, 74.13, 2.52, 3.52, 6548469, 74.94, 38.93, 0.3, 0.4, 167.94, 17.07, NASDAQ Global
Prologis, PLD, 63.06, 65.17, 62.94, 65.11, 2.21, 3.51, 3761157, 67.53, 48.33, 1.76, 2.7, 21.24, 0.93, NYSE
Delek Logistics Partners, DKL, 31.65, 32.5, 31.45, 32.5, 1.1, 3.5, 44509, 36.05, 26.8, 2.9, 8.92, 16.34, 2.52, NYSE
Hecla Mining, HL, 3.74, 3.87, 3.7, 3.84, 0.13, 3.5, 6452800, 6.78, 3.43, 0.01, 0.26, 60.76, -3.27, NYSE
First Acceptance, FAC, 1.12, 1.19, 1.12, 1.16, 0.04, 3.48, 4559, 1.67, 0.8, 0.0, 0.0, 0.0, -2.52, NYSE
Seabridge Gold, SA, 11.55, 12.0, 11.55, 11.9, 0.4, 3.48, 297832, 13.7, 9.22, 0.0, 0.0, 0.0, 5.31, NYSE
Capital City Bank Group, CCBG, 23.83, 26.33, 23.65, 24.53, 0.82, 3.46, 54076, 26.33, 17.68, 0.28, 1.14, 38.32, 6.93, NASDAQ Global
Jason Industries WT, JASNW, 0.02, 0.02, 0.01, 0.02, 0.0, 3.45, 5602, 0.19, 0.01, 0.0, 0.0, 0.0, -34.78, NASDAQ Capital
Erin Energy, ERN, 2.9, 3.0, 2.9, 3.0, 0.1, 3.45, 194841, 4.0, 1.15, 0.0, 0.0, 0.0, 9.09, NYSE American
Innovative Industrial Properties, IIPR, 27.62, 28.64, 27.5, 28.57, 0.95, 3.44, 129628, 36.88, 15.45, 1.0, 3.5, 0.0, -11.58, NYSE
American Homes 4 Rent Cl A, AMH, 20.19, 20.8, 20.13, 20.79, 0.69, 3.43, 4029594, 23.98, 20.0, 0.2, 0.96, 0.0, -4.81, NYSE
Overseas Shipholding Group Cl A, OSG, 2.07, 2.2, 2.07, 2.11, 0.07, 3.43, 933147, 5.36, 1.96, 0.0, 0.0, 0.0, -22.99, NYSE
Triton International, TRTN, 37.6, 38.84, 37.6, 38.6, 1.28, 3.43, 727056, 43.85, 21.77, 1.8, 4.66, 17.95, 3.07, NYSE
VolitionRX, VNRX, 3.5, 3.67, 3.49, 3.63, 0.12, 3.42, 22219, 4.71, 2.08, 0.0, 0.0, 0.0, 23.47, NYSE American
ASV Holdings, ASV, 8.22, 8.58, 8.22, 8.48, 0.28, 3.41, 6704, 10.8, 7.23, 0.0, 0.0, 148.51, -16.45, NASDAQ Capital
Sapiens International, SPNS, 12.39, 12.55, 12.35, 12.44, 0.41, 3.41, 69522, 15.46, 10.57, 0.2, 1.61, 622.0, 7.99, NASDAQ Capital
PS Business Parks, PSB, 118.85, 122.13, 118.35, 122.11, 4.02, 3.4, 153999, 137.6, 108.97, 3.4, 2.78, 37.54, -2.38, NYSE
Stitch Fix Cl A, SFIX, 20.13, 21.2, 20.0, 20.67, 0.68, 3.4, 451704, 30.07, 14.48, 0.0, 0.0, 146.36, -19.98, NASDAQ Global
Tidewater WT Series A, TDW%A, 2.9, 3.05, 2.9, 3.05, 0.1, 3.39, 873, 3.9, 1.0, 0.0, 0.0, 0.0, 28.15, NYSE
Staffing 360 Solutions, STAF, 3.54, 3.68, 3.46, 3.64, 0.12, 3.39, 78259, 6.6, 2.25, 0.0, 0.0, 0.0, 15.53, NASDAQ Capital
Astrotech, ASTC, 3.35, 3.41, 3.19, 3.36, 0.11, 3.38, 23811, 9.0, 2.24, 0.0, 0.0, 0.0, 0.3, NASDAQ Capital
Sandstorm Gold, SAND, 5.19, 5.28, 5.1, 5.25, 0.17, 3.35, 1880655, 5.64, 3.18, 0.0, 0.0, 105.21, 5.21, NYSE American
Nobilis Health, HLTH, 1.55, 1.55, 1.5, 1.55, 0.05, 3.33, 117644, 2.25, 1.1, 0.0, 0.0, 12.92, 14.81, NYSE American
Impinj, PI, 21.83, 22.57, 21.83, 22.37, 0.72, 3.33, 480369, 60.85, 19.97, 0.0, 0.0, 0.0, -0.71, NASDAQ Global
Magal Security Systems, MAGS, 6.27, 6.31, 5.91, 6.2, 0.2, 3.33, 33540, 8.0, 4.13, 0.0, 0.0, 0.0, 22.53, NASDAQ Global
Sanchez Midstream Partners, SNMP, 12.15, 12.55, 12.15, 12.45, 0.4, 3.32, 25582, 15.75, 9.35, 1.8, 14.48, 0.0, 12.16, NYSE American
New York, NWY, 3.01, 3.12, 3.0, 3.12, 0.1, 3.31, 83220, 3.56, 1.28, 0.0, 0.0, 0.0, 9.09, NYSE
QuickLogic, QUIK, 2.15, 2.2, 2.08, 2.19, 0.07, 3.3, 406640, 2.48, 1.15, 0.0, 0.0, 0.0, 25.86, NASDAQ Global
McEwen Mining, MUX, 2.15, 2.23, 2.13, 2.2, 0.07, 3.29, 2826182, 4.43, 1.82, 0.0, 0.0, 0.0, -3.51, NYSE
American Airlines Group, AAL, 53.08, 54.71, 53.0, 54.32, 1.73, 3.29, 5837369, 59.08, 39.21, 0.4, 0.74, 13.89, 4.4, NASDAQ Global
Golden Star Resources, GSS, 0.8, 0.82, 0.78, 0.81, 0.03, 3.28, 1321070, 1.01, 0.59, 0.0, 0.0, 10.38, -8.61, NYSE American
PetroChina ADR, PTR, 79.19, 79.88, 78.68, 79.02, 2.5, 3.27, 214799, 82.33, 60.69, 2.08, 2.63, 42.07, 12.98, NYSE
CVR Energy, CVI, 35.02, 36.08, 34.79, 35.79, 1.13, 3.26, 455641, 39.7, 16.75, 2.0, 5.59, 74.56, -3.89, NYSE
Iron Mountain, IRM, 34.01, 35.04, 34.01, 35.03, 1.1, 3.24, 2803137, 41.53, 32.53, 2.35, 6.71, 44.75, -7.16, NYSE
ENDRA Life Sciences, NDRA, 3.45, 3.58, 3.43, 3.51, 0.11, 3.24, 13018, 5.88, 2.15, 0.0, 0.0, 0.0, -27.78, NASDAQ Capital
Aevi Genomic Medicine, GNMX, 1.85, 1.93, 1.85, 1.91, 0.06, 3.24, 159334, 6.18, 0.98, 0.0, 0.0, 0.0, 59.17, NASDAQ Global
Xenon Pharmaceuticals, XENE, 3.15, 3.2, 3.11, 3.2, 0.1, 3.23, 86431, 9.95, 2.1, 0.0, 0.0, 0.0, 13.27, NASDAQ Global
Industrial Services of America, IDSA, 2.19, 2.29, 2.0, 2.24, 0.07, 3.22, 40925, 2.64, 0.96, 0.0, 0.0, 0.0, 36.6, NASDAQ Capital
Mesa Laboratories, MLAB, 139.99, 149.0, 139.7, 141.51, 4.41, 3.22, 35841, 169.81, 117.58, 0.64, 0.45, 51.09, 13.85, NASDAQ Global
BioPharmX, BPMX, 0.14, 0.14, 0.13, 0.13, 0.0, 3.21, 7321917, 0.9, 0.1, 0.0, 0.0, 0.0, 19.78, NYSE American
Crane, CR, 100.0, 102.65, 98.44, 99.94, 3.1, 3.2, 754405, 102.65, 70.56, 1.4, 1.4, 35.19, 12.02, NYSE
W&T Offshore, WTI, 4.73, 5.06, 4.62, 4.84, 0.15, 3.2, 2718786, 5.34, 1.81, 0.0, 0.0, 9.49, 46.22, NYSE
Mazor Robotics ADR, MZOR, 64.4, 66.38, 63.7, 65.71, 2.04, 3.2, 677053, 66.38, 21.21, 0.0, 0.0, 0.0, 27.34, NASDAQ Global
Pingtan Marine Enterprise, PME, 3.15, 3.24, 3.13, 3.24, 0.1, 3.18, 26203, 5.18, 1.99, 0.04, 1.23, 8.1, 6.23, NASDAQ Capital
CareTrust REIT, CTRE, 15.49, 15.9, 15.4, 15.89, 0.49, 3.18, 973736, 19.86, 14.71, 0.74, 4.66, 33.81, -5.19, NASDAQ Global
Atento, ATTO, 9.55, 9.9, 9.55, 9.75, 0.3, 3.17, 175820, 12.9, 7.7, 0.0, 0.0, 34.33, -3.94, NYSE
AzurRx BioPharma, AZRX, 3.57, 3.62, 3.35, 3.59, 0.11, 3.16, 75095, 5.25, 2.4, 0.0, 0.0, 0.0, -1.3, NASDAQ Capital
Trilogy Metals, TMQ, 1.22, 1.28, 1.22, 1.26, 0.04, 3.16, 126269, 1.64, 0.45, 0.0, 0.0, 0.0, 15.46, NYSE American
National Holdings, NHLD, 3.49, 3.64, 3.49, 3.6, 0.11, 3.15, 43144, 6.26, 2.08, 0.0, 0.0, 3.61, 9.09, NASDAQ Capital
AmTrust Financial Services, AFSI, 13.02, 13.46, 12.92, 13.42, 0.41, 3.15, 999721, 27.93, 8.8, 0.68, 5.07, 0.0, 33.27, NASDAQ Global
CyrusOne, CONE, 56.26, 57.95, 56.06, 57.69, 1.76, 3.15, 856060, 65.73, 46.41, 1.68, 2.91, 0.0, -3.09, NASDAQ Global
Alexandria Real Estate Equities, ARE, 125.87, 129.7, 125.87, 129.7, 3.95, 3.14, 864615, 134.37, 106.89, 3.6, 2.78, 82.42, -0.68, NYSE
Schneider National, SNDR, 28.79, 29.35, 28.61, 29.28, 0.89, 3.13, 619557, 29.92, 17.69, 0.2, 0.68, 0.0, 2.52, NYSE
Foresight Energy, FELP, 4.13, 4.3, 4.03, 4.3, 0.13, 3.12, 41234, 7.5, 3.53, 0.24, 5.63, 0.0, -1.6, NYSE
Imax, IMAX, 19.4, 20.02, 19.3, 19.85, 0.6, 3.12, 1387557, 34.6, 17.57, 0.0, 0.0, 217.89, -14.25, NYSE
Coeur Mining, CDE, 7.89, 8.11, 7.8, 8.04, 0.24, 3.08, 2620135, 12.09, 6.71, 0.0, 0.0, 0.0, 7.2, NYSE
Arcimoto, FUV, 3.42, 3.42, 3.14, 3.35, 0.1, 3.08, 48341, 6.35, 2.54, 0.0, 0.0, 0.0, -16.46, NASDAQ Capital
Sotherly Hotels, SOHO, 6.22, 6.39, 6.22, 6.35, 0.19, 3.08, 36218, 7.66, 5.57, 0.46, 7.24, 0.0, -1.55, NASDAQ Global
Horizon Global, HZN, 8.24, 8.66, 7.86, 8.45, 0.25, 3.05, 912374, 20.09, 7.86, 0.0, 0.0, 0.0, -39.73, NYSE
Square Cl A, SQ, 45.97, 47.5, 45.8, 46.91, 1.39, 3.05, 14894097, 49.56, 13.84, 0.0, 0.0, 0.0, 35.3, NYSE
Boston Omaha, BOMN, 19.94, 20.8, 19.65, 20.59, 0.61, 3.05, 82254, 35.49, 12.15, 0.0, 0.0, 0.0, -36.43, NASDAQ Capital
resTORbio, TORC, 15.71, 16.56, 15.58, 16.22, 0.48, 3.05, 180525, 20.5, 15.28, 0.0, 0.0, 0.0, -3.91, NASDAQ Global
Citizens Holding, CIZN, 21.95, 22.0, 21.95, 22.0, 0.65, 3.04, 3117, 26.38, 21.18, 0.96, 4.36, 29.33, -4.76, NASDAQ Global
HollyFrontier, HFC, 46.71, 48.1, 46.52, 47.96, 1.41, 3.03, 3046660, 53.21, 23.46, 1.32, 2.75, 25.24, -6.36, NYSE
Teladoc, TDOC, 36.6, 38.15, 36.35, 37.4, 1.1, 3.03, 1646104, 38.4, 19.5, 0.0, 0.0, 0.0, 7.32, NYSE
China Natural Resources, CHNR, 2.66, 2.76, 2.63, 2.72, 0.08, 3.03, 7640, 4.23, 1.88, 0.0, 0.0, 0.0, 1.87, NASDAQ Capital
Senior Housing Properties Trust, SNH, 16.88, 17.33, 16.83, 17.33, 0.51, 3.03, 1706274, 22.52, 16.8, 1.56, 9.0, 32.51, -9.5, NASDAQ Global
Fanhua ADR, FANH, 28.99, 29.42, 28.51, 29.29, 0.86, 3.02, 128024, 31.85, 6.79, 0.8, 2.73, 0.0, 35.48, NASDAQ Global
NF Energy Saving, NFEC, 1.05, 1.07, 1.0, 1.03, 0.03, 3.0, 128525, 1.49, 0.76, 0.0, 0.0, 0.0, 6.19, NASDAQ Capital
Lumentum Holdings, LITE, 46.2, 46.58, 45.25, 46.3, 1.35, 3.0, 2464339, 68.63, 36.9, 0.0, 0.0, 0.0, -5.32, NASDAQ Global
Shopify Cl A, SHOP, 126.12, 128.59, 125.58, 127.92, 3.71, 2.99, 1197067, 130.47, 50.62, 0.0, 0.0, 0.0, 26.65, NYSE
Euro Tech Holdings, CLWT, 3.4, 3.55, 3.35, 3.45, 0.1, 2.99, 25663, 5.65, 2.7, 0.0, 0.0, 11.13, 4.23, NASDAQ Capital
BiondVax Pharmaceuticals ADR, BVXV, 7.1, 7.3, 7.1, 7.26, 0.21, 2.98, 19002, 10.75, 4.6, 0.0, 0.0, 0.0, 35.45, NASDAQ Capital
Nature's Sunshine Products, NATR, 11.65, 12.15, 11.6, 12.1, 0.35, 2.98, 28932, 14.75, 8.4, 0.4, 3.31, 0.0, 4.76, NASDAQ Capital
Oasis Petroleum, OAS, 8.42, 8.72, 8.39, 8.66, 0.25, 2.97, 10218955, 15.27, 6.69, 0.0, 0.0, 0.0, 2.97, NYSE
Oasis Midstream Partners, OMP, 19.07, 19.5, 18.67, 19.49, 0.56, 2.96, 46132, 19.65, 15.57, 0.0, 0.0, 0.0, 11.75, NYSE
National Research Cl B, NRCIB, 56.89, 56.89, 56.89, 56.89, 1.63, 2.94, 351, 58.16, 38.76, 2.4, 4.22, 18.47, 1.48, NASDAQ Global
Silicom, SILC, 63.39, 66.56, 63.39, 65.21, 1.86, 2.94, 75861, 77.95, 35.02, 1.0, 1.53, 22.93, -6.99, NASDAQ Global
Omega Healthcare Investors, OHI, 26.4, 27.05, 26.36, 27.04, 0.77, 2.93, 2775914, 35.14, 26.01, 2.64, 9.76, 35.64, -1.82, NYSE
